id,is_softdev,is_first_softdev_job,months_jobsearch,work_pref,career_fullstack,career_backend,career_frontend,career_mobdev,career_devops,career_datasci,career_teach,career_qa,career_ux,career_prodm,career_gamedev,career_infosec,career_dataeng,career_other,job_start,salary_frstjob,loc_pref,will_reloc,code_goal,code_goal_other,rsrc_fcc,rsrc_mdn,rsrc_stack,rsrc_edx,rsrc_coursera,rsrc_khan,rsrc_pluralsight,rsrc_codecademy,rsrc_udacity,rsrc_udemy,rsrc_codewars,rsrc_treehouse,rsrc_HackerRank,rsrc_fem,rsrc_lynda,rsrc_egghead,rsrc_csstricks,rsrc_other,codeevent_fcc,codeevent_hckathon,codeevent_conf,codeevent_wrkshp,codeevent_startupwknd,codeevent_nodeschool,codeevent_wwc,codeevent_gdi,codeevent_coderdojo,codeevent_meetupcom,codeevent_railsbridge,codeevent_gamejam,codeevent_railsgrl,codeevent_djangogrl,codeevent_wkndbootcmp,codeevent_other,codepodcast_fcc,codepodcast_codenewbie,codepodcast_changelog,codepodcast_sed,codepodcast_jsjabber,codepodcast_syntax,codepodcast_ltcwm,codepodcast_fullstckrad,codepodcast_frntendhh,codepodcast_codeblck,codepodcast_sts,codepodcast_devtea,codepodcast_prgthrdwn,codepodcast_gkspk,codepodcast_hanselmins,codepodcast_tlkpython,codepodcast_rubyrogues,codepodcast_codepen,codepodcast_ser,codepodcast_other,codeyt_mit,codeyt_fcc,codeyt_comphile,codeyt_devtips,codeyt_csdojo,codeyt_engtruth,codeyt_learncode,codeyt_lvluptuts,codeyt_fff,codeyt_ct360,codeyt_codetrain,codeyt_drkbanas,codeyt_simplilrn,codeyt_bulldog,codeyt_mozilla,codeyt_googledev,codeyt_other,hrs_study,months_code,bootcamp_attend,bootcamp_name,boothcamp_finish,boothcamp_loan,boothcamp_recommend,amt_spent_code,age,gender,gender_other,citizenship,residence,rsdnce_pop,is_etnic_grp,speaking_lang,degree,major,marital,has_financial_dep,has_chldren,num_children,is_spprt_relative,has_debt,has_mortgage,amt_mortgage,has_studloan,amt_studloan,employmnt_stat,employmnt_stat_other,field,lastyr_income,workperday_min,is_underemployed,served_military,has_disability_bnft,has_internet,ts_start,ts_end,network_id
649fd82043a61e8be2766bd11437dd00,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,100,27,Male,NA,United States of America,United States of America,"less than 100,000",0,English,bachelor's degree,Information Technology,"single, never married",1,0,0,0,1,1,0,0,NA,Employed for wages,NA,software development and IT,70000,15 to 29 minutes,0,0,0,1,2018-10-17T21:56:22Z,2018-10-17T22:02:51Z,b60bffc618
f5087a7438b884f96668637422067c26,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,27,Male,NA,Ecuador,Denmark,"between 100,000 and 1 million",0,Spanish,high school diploma or equivalent (GED),NA,"single, never married",1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,software development and IT,2000,Less than 15 minutes,0,0,0,1,2018-10-17T19:04:51Z,2018-10-17T19:10:16Z,a47cad1281
263c2adfd863b6e184a00bdc99c2e7e3,0,NA,NA,work for a government,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Within 7 to 12 months,67000,from home,NA,To succeed in current career,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haven't Attended,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,NA,NA,NA,NA,0,65,Male,NA,NA,United States of America,"between 100,000 and 1 million",0,English,bachelor's degree,Early Childhood Education,married or domestic partnership,1,0,0,1,1,0,NA,0,NA,Retired,NA,NA,NA,NA,NA,0,0,1,2018-10-17T18:39:11Z,2018-10-17T18:44:52Z,24c2f19e7f
e5bb341f7bcfcdafec503d906ce2a3b0,0,NA,NA,work for a startup,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I haven't decided,3600,from home,NA,To succeed in current career,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,0,28,Male,NA,Kenya,Kenya,"between 100,000 and 1 million",1,Swahili,some high school,NA,"single, never married",1,0,0,1,0,NA,NA,NA,NA,Employed for wages,NA,sales,200,Less than 15 minutes,1,0,0,0,2018-10-17T15:24:02Z,2018-10-17T15:38:24Z,b84eac9cee
3f2cd77b82c6b743ae88e4ccf7953e4b,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Https://Www.spoj.com/,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Https://Www.spoj.com/,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,30,1,1,DevStream,1,1,1,0,22,Male,NA,Vietnam,Vietnam,more than 1 million,0,Vietnamese,bachelor's degree,Software Engineering,"single, never married",1,0,0,0,1,0,NA,1,10000,NA,I'm Learning at University,NA,NA,NA,NA,0,0,1,2018-10-17T15:09:10Z,2018-10-17T15:21:29Z,abe8f14b14
6c9d10634c51c33c78e0a8d86af3241e,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,NA,NA,NA,NA,0,29,Male,NA,South Africa,South Africa,more than 1 million,1,Xhosa,associate's degree,Chemical Engineering,"single, never married",1,0,0,1,1,0,NA,1,2000,Employed for wages,NA,education,10000,30 to 44 minutes,1,0,0,0,2018-10-17T12:27:08Z,2018-10-17T12:31:40Z,aa55556f13
d429e352e18a7d589564c4dd2c11c04b,0,NA,NA,work for a medium-sized company,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 12 months from now,8400,in an office with other developers,1,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,0,NA,NA,NA,NA,0,30,Male,NA,Kenya,Kenya,"between 100,000 and 1 million",0,Swahili,bachelor's degree,Computer Science,"single, never married",1,0,0,0,1,0,NA,1,5000,Self-employed business owner,NA,sales,NA,Less than 15 minutes,1,0,0,1,2018-10-17T11:35:01Z,2018-10-17T12:04:02Z,5845830d23
e33b91273b9bda9f61bf91e2f32781e2,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,1,0,NA,NA,NA,NA,100,23,Male,NA,India,India,"between 100,000 and 1 million",1,Tamil,some high school,NA,"single, never married",1,0,0,1,1,0,NA,1,3174,Not working but looking for work,NA,NA,NA,NA,NA,0,0,0,2018-10-17T08:16:16Z,2018-10-17T09:34:20Z,018044c1dc
ae359dcc88f3d082710b68e8bae7d6a4,0,NA,NA,work for a startup,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,Within 7 to 12 months,100,in an office with other developers,1,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0,NA,NA,NA,NA,10,32,Female,NA,Republic of Serbia,Republic of Serbia,"between 100,000 and 1 million",0,Serbian,"some college credit, no degree",Psychology,married or domestic partnership,1,0,0,1,0,NA,NA,NA,NA,Employed for wages,NA,software development and IT,9500,15 to 29 minutes,0,0,0,1,2018-10-17T08:17:51Z,2018-10-17T08:26:01Z,e105f0944e
acb383f5f604965328893fb06cb9bd62,0,NA,NA,work for a multinational corporation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Idea,more than 12 months from now,10000,no preference,1,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Youtube,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buckey,10,0,0,NA,NA,NA,NA,0,21,Male,NA,India,India,more than 1 million,0,Kannada,"some college credit, no degree",Computer Science,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-10-17T07:09:09Z,2018-10-17T07:15:17Z,841a7923f3
0b02a082c7132c98c71d4aad33ca2407,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,0,NA,NA,NA,NA,0,44,Male,NA,India,India,more than 1 million,0,English,bachelor's degree,Biology,"single, never married",1,0,0,1,0,NA,NA,NA,NA,Not working and not looking for work,NA,NA,NA,NA,NA,0,0,1,2018-10-17T03:51:48Z,2018-10-17T03:59:11Z,f90179da9b
916ea91c1c0e5bbdb03caabefa7079e3,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,25,Male,NA,Malaysia,Malaysia,more than 1 million,0,Chinese,bachelor's degree,Banking and Finance,"single, never married",1,0,0,1,1,0,NA,1,7000,Employed for wages,NA,sales,12000,Less than 15 minutes,1,0,0,0,2018-10-17T03:45:26Z,2018-10-17T03:50:28Z,b2d2bdf841
640c437d0cf3a4fdb0a26009e8c8a94d,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Experience yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,0,0,0,NA,NA,NA,NA,0,27,Male,NA,Philippines,Philippines,more than 1 million,0,Tagalog,bachelor's degree,Accounting,"single, never married",1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,finance,4000,45 to 60 minutes,0,0,0,1,2018-10-17T03:12:28Z,2018-10-17T03:19:10Z,4e7a326e65
2e241ba0e5882b16b499e038f485e41e,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,1,0,NA,NA,NA,NA,80,18,Male,NA,India,India,"less than 100,000",0,Telugu,some high school,NA,"single, never married",1,0,0,1,0,NA,NA,NA,NA,NA,Studying,NA,NA,NA,NA,0,0,0,2018-10-17T03:02:33Z,2018-10-17T03:10:49Z,dead777404
234cf973ee84c97baee812f00d9bb936,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never Participated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never Listened to Podcast Related to Web Development,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,50,33,Female,NA,Philippines,Philippines,"less than 100,000",1,Tagalog,bachelor's degree,Statistics,"single, never married",1,0,0,1,1,0,NA,0,NA,Employed for wages,NA,office and administrative support,3000,Less than 15 minutes,1,0,0,1,2018-10-17T02:40:19Z,2018-10-17T02:46:58Z,6a9c1106e8
cede80b6560aa0f4f50f27bd394ce1ec,0,NA,NA,work for a multinational corporation,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,40500,in an office with other developers,1,To create art or entertainment,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,5,1,1,NA,0,0,1,8,23,Prefer not to say,NA,France,France,"less than 100,000",1,French,bachelor's degree,Cinematography And Film,"single, never married",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-16T23:51:46Z,2018-10-17T00:01:30Z,66f33f72cf
69d4062cacfa33203267c38647e34d72,0,NA,NA,work for a multinational corporation,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,Within the next 6 months,60000,from home,NA,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n/a,0,0,0,NA,NA,NA,NA,0,29,Male,NA,United States of America,United States of America,more than 1 million,1,English,"some college credit, no degree",Public Relations,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,software development and IT,44000,15 to 29 minutes,1,0,0,1,2018-10-16T18:37:22Z,2018-10-16T18:45:29Z,45be080e71
eb80a89e0167c972d1adea081d476ca3,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Javatpoint,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,19,Female,NA,India,India,"between 100,000 and 1 million",0,Hindi,high school diploma or equivalent (GED),NA,"single, never married",1,0,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,2018-10-16T17:10:52Z,2018-10-16T17:17:15Z,80bae5913e
d0f74d28b8ff09239d12a2991af5791b,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,100,28,Male,NA,Singapore,Singapore,more than 1 million,0,English,bachelor's degree,Finance,married or domestic partnership,1,0,0,0,1,1,600000,0,NA,Employed for wages,NA,finance,130000,30 to 44 minutes,0,1,0,1,2018-10-16T14:53:56Z,2018-10-16T14:56:26Z,c3ff20d8e7
75f3ece0a7924de6e203e66cccfe04ba,0,NA,NA,work for a nonprofit,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I haven't decided,18000,in an office with other developers,1,As a hobby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W3SCHOOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None Yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None YET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Different Personal Youtube Channels,2,1,0,NA,NA,NA,NA,0,31,Male,NA,Nigeria,Nigeria,"between 100,000 and 1 million",0,Igbo,high school diploma or equivalent (GED),NA,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-10-16T11:39:53Z,2018-10-16T11:47:57Z,55edc83303
d292bee20aa6877413920098a24e611f,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,Stackskills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,20,32,Male,NA,Philippines,Philippines,more than 1 million,0,Tagalog,"professional degree (MBA, MD, JD, etc.)",Medicine,married or domestic partnership,1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,health care,4000,15 to 29 minutes,0,0,0,0,2018-10-16T08:26:02Z,2018-10-16T08:36:55Z,90c1976855
df6671440c7b6aaa04805753d1d8624c,0,NA,NA,work for a startup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UI/UX Designer,Within the next 6 months,40000,in an office with other developers,1,To start a business or to freelance,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,20,0,0,NA,NA,NA,NA,500,28,Male,NA,Pakistan,Pakistan,more than 1 million,0,Urdu,"some college credit, no degree",Engineering Mechanics,"single, never married",1,0,0,1,0,NA,NA,NA,NA,Employed for wages,NA,software development and IT,2500,30 to 44 minutes,0,0,0,1,2018-10-16T05:21:58Z,2018-10-16T05:27:58Z,70f57b5009
f776ef202152cff419481f98c0773d28,0,NA,NA,work for a startup,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than 12 months from now,50000,in an office with other developers,1,To start a business or to freelance,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,0,NA,NA,NA,NA,0,32,Male,NA,Ukraine,Mexico,"between 100,000 and 1 million",0,English,bachelor's degree,Information Technology,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,food and beverage,NA,45 to 60 minutes,1,0,0,1,2018-10-16T00:26:54Z,2018-10-16T00:41:52Z,76223126a4
d459bece27d4541893983d1528f31384,0,NA,NA,work for a startup,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,Within 7 to 12 months,30000,no preference,1,To change careers,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,5,0,0,NA,NA,NA,NA,300,31,Female,NA,Hungary,Spain,more than 1 million,0,English,"professional degree (MBA, MD, JD, etc.)",Teaching English as a Second Language,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,office and administrative support,21000,45 to 60 minutes,0,0,0,1,2018-10-15T18:34:58Z,2018-10-15T18:40:12Z,34937f8161
83f8d3beb608e2d77a030767a1488aed,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,14,0,0,NA,NA,NA,NA,0,21,Male,NA,Ukraine,Ukraine,"between 100,000 and 1 million",0,Ukrainian,high school diploma or equivalent (GED),NA,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,"arts, entertainment, sports, or media",3000,I work from home,1,0,0,1,2018-10-15T17:44:45Z,2018-10-15T17:49:17Z,66f2f3cd67
c597b3a21acf5cbb4d8a60edf8ac65f3,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,some Python Channels,2,0,0,NA,NA,NA,NA,45,38,Male,NA,Brazil,Brazil,"between 100,000 and 1 million",0,Portuguese,Ph.D.,Biology and Biological Sciences,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,education,0,Less than 15 minutes,1,1,0,1,2018-10-15T17:15:35Z,2018-10-15T17:23:24Z,2a0b738dcd
